fain_id,nf_name,pdf_name,rep_type,rep_date,url,download_record
43308,PROVIDENCE MARIANWOOD,"Providence Marianwood (GG, CMP, CF) 1 16 19.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1177/enforcement letter/2019/Providence Marianwood (GG, CMP, CF) 1 16 19.pdf",Tue Jun  9 15:40:41 2020
43308,PROVIDENCE MARIANWOOD,"Providence Marionwood - (Level G - Rec Fed CMP, CF) 4 16 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1177/enforcement letter/2018/Providence Marionwood - (Level G - Rec Fed CMP, CF) 4 16 18.pdf",Tue Jun  9 15:40:42 2020
42561,PROVIDENCE MOUNT ST VINCENT,Providence Mount Saint Vincent (Hx D prior E) 9 25 18.pdf,Enforcement Letter,10/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/77/enforcement letter/2018/Providence Mount Saint Vincent (Hx D prior E) 9 25 18.pdf,Tue Jun  9 15:40:48 2020
42561,PROVIDENCE MOUNT ST VINCENT,Providence Mount St Vincent (Hx D prior E) 6 17.pdf,Enforcement Letter,06/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/77/enforcement letter/2017/Providence Mount St Vincent (Hx D prior E) 6 17.pdf,Tue Jun  9 15:40:49 2020
43579,QUEEN ANNE HEALTHCARE,"Queen Anne (IJ, R, SUB, CMP, CF) 10 09 2018.pdf",Enforcement Letter,10/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1459/enforcement letter/2018/Queen Anne (IJ, R, SUB, CMP, CF) 10 09 2018.pdf",Tue Jun  9 15:40:58 2020
43579,QUEEN ANNE HEALTHCARE,"Queen Anne (Failed Post, IJ, R, SUB, CMP, CF) 5 10 18.pdf",Enforcement Letter,05/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1459/enforcement letter/2018/Queen Anne (Failed Post, IJ, R, SUB, CMP, CF) 5 10 18.pdf",Tue Jun  9 15:40:59 2020
43579,QUEEN ANNE HEALTHCARE,"Queen Anne (GG, CMP, CF) 3 20 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1459/enforcement letter/2018/Queen Anne (GG, CMP, CF) 3 20 18.pdf",Tue Jun  9 15:41:00 2020
43579,QUEEN ANNE HEALTHCARE,"Queen Anne (G, CMP, CF) 10 18 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1459/enforcement letter/2017/Queen Anne (G, CMP, CF) 10 18 17.pdf",Tue Jun  9 15:41:02 2020
43581,REDMOND CARE AND REHABILITATION CENTER,"Redmond Care and Rehab (GG, CMP, CF) 7 30 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1462/enforcement letter/2019/Redmond Care and Rehab (GG, CMP, CF) 7 30 19.pdf",Tue Jun  9 15:41:11 2020
43581,REDMOND CARE AND REHABILITATION CENTER,"Redmond Care and Rehab (Hx G, CF, prior G, CMP, CF) 5 9 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1462/enforcement letter/2019/Redmond Care and Rehab (Hx G, CF, prior G, CMP, CF) 5 9 19.pdf",Tue Jun  9 15:41:13 2020
43581,REDMOND CARE AND REHABILITATION CENTER,"Redmond Care (GG, CMP, CF) 4 15 19.pdf",Enforcement Letter,04/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1462/enforcement letter/2019/Redmond Care (GG, CMP, CF) 4 15 19.pdf",Tue Jun  9 15:41:16 2020
43581,REDMOND CARE AND REHABILITATION CENTER,"Redmond Care and Rehab (G. CMP, CF) 7 13 18.pdf",Enforcement Letter,07/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1462/enforcement letter/2018/Redmond Care and Rehab (G. CMP, CF) 7 13 18.pdf",Tue Jun  9 15:41:18 2020
43581,REDMOND CARE AND REHABILITATION CENTER,"Redmond Care (G, CMP, CF) 1 10 18.pdf",Enforcement Letter,01/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1462/enforcement letter/2018/Redmond Care (G, CMP, CF) 1 10 18.pdf",Tue Jun  9 15:41:19 2020
43552,Regency North Bend Rehabilitation and Nursing Center,"Regency North Bend (G, CMP, CF) 10 17 19.pdf",Enforcement Letter,10/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1431/enforcement letter/2019/Regency North Bend (G, CMP, CF) 10 17 19.pdf",Tue Jun  9 15:41:30 2020
43552,Regency North Bend Rehabilitation and Nursing Center,Regency North Bend (Hx D prior WAC) 1 25 18.pdf,Enforcement Letter,02/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1431/enforcement letter/2018/Regency North Bend (Hx D prior WAC) 1 25 18.pdf,Tue Jun  9 15:41:32 2020
43552,Regency North Bend Rehabilitation and Nursing Center,"Regency North Bend (Hx D, prior D prior WAC) 2 1 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1431/enforcement letter/2018/Regency North Bend (Hx D, prior D prior WAC) 2 1 18.pdf",Tue Jun  9 15:41:33 2020
43552,Regency North Bend Rehabilitation and Nursing Center,"Regency North Bend (Direct Care hours, CF) 1 8 18.pdf",Enforcement Letter,01/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1431/enforcement letter/2018/Regency North Bend (Direct Care hours, CF) 1 8 18.pdf",Tue Jun  9 15:41:34 2020
43552,Regency North Bend Rehabilitation and Nursing Center,"Regency North Bend (BIC, Lift SP) 12 15 17.pdf",Enforcement Letter,12/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1431/enforcement letter/2017/Regency North Bend (BIC, Lift SP) 12 15 17.pdf",Tue Jun  9 15:41:35 2020
43552,Regency North Bend Rehabilitation and Nursing Center,"Regency North Bend (GG, SUB, CMP, CF, SP) 10 12 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1431/enforcement letter/2017/Regency North Bend (GG, SUB, CMP, CF, SP) 10 12 17.pdf",Tue Jun  9 15:41:36 2020
43552,Regency North Bend Rehabilitation and Nursing Center,Regency North Bend Direct care hrs WAC with CF.pdf,Enforcement Letter,08/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1431/enforcement letter/2017/Regency North Bend Direct care hrs WAC with CF.pdf,Tue Jun  9 15:41:37 2020
44645,Renton Nursing and Rehabilitation Center,"Renton Nursing and Rehab (4OOC, D prior F prior G prior G) 2 25 20.pdf",Enforcement Letter,03/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2020/Renton Nursing and Rehab (4OOC, D prior F prior G prior G) 2 25 20.pdf",Tue Jun  9 15:41:49 2020
44645,Renton Nursing and Rehabilitation Center,"Renton Nursing and Rehab (3OOC, F prior G prior G) 1 15 20.pdf",Enforcement Letter,01/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2020/Renton Nursing and Rehab (3OOC, F prior G prior G) 1 15 20.pdf",Tue Jun  9 15:41:52 2020
44645,Renton Nursing and Rehabilitation Center,"Renton Nursing and Rehab (G, CMP, CF) 11 18 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2019/Renton Nursing and Rehab (G, CMP, CF) 11 18 19.pdf",Tue Jun  9 15:41:54 2020
44645,Renton Nursing and Rehabilitation Center,Renton Nursing and Rehab (Hx G prior G) 12 03 19.pdf,Enforcement Letter,12/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2019/Renton Nursing and Rehab (Hx G prior G) 12 03 19.pdf,Tue Jun  9 15:41:56 2020
44645,Renton Nursing and Rehabilitation Center,"Renton Health and Rehab (F, Directed POC) 8 21 19.pdf",Enforcement Letter,09/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2019/Renton Health and Rehab (F, Directed POC) 8 21 19.pdf",Tue Jun  9 15:41:58 2020
44645,Renton Nursing and Rehabilitation Center,"Renton Nursing and Rehab (Hx D, prior E) 6 29 18.pdf",Enforcement Letter,07/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2018/Renton Nursing and Rehab (Hx D, prior E) 6 29 18.pdf",Tue Jun  9 15:42:01 2020
44645,Renton Nursing and Rehabilitation Center,Renton Nursing and Rehab (WAC Hx E prior D) 1 24 18.pdf,Enforcement Letter,02/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2018/Renton Nursing and Rehab (WAC Hx E prior D) 1 24 18.pdf,Tue Jun  9 15:42:02 2020
44645,Renton Nursing and Rehabilitation Center,Renton Nursing and Rehab (Hx E prior D) 1 17 18.pdf,Enforcement Letter,01/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1554/enforcement letter/2018/Renton Nursing and Rehab (Hx E prior D) 1 17 18.pdf,Tue Jun  9 15:42:03 2020
43471,RICHMOND BEACH REHAB,Richmond Beach Rehab (Hx F prior D prior F) 4 13 20.pdf,Enforcement Letter,04/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1346/enforcement letter/2020/Richmond Beach Rehab (Hx F prior D prior F) 4 13 20.pdf,Tue Jun  9 15:42:16 2020
43471,RICHMOND BEACH REHAB,Richmond Beach Rehab (Hx D prior F) 1 21 20.pdf,Enforcement Letter,03/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1346/enforcement letter/2020/Richmond Beach Rehab (Hx D prior F) 1 21 20.pdf,Tue Jun  9 15:42:18 2020
43471,RICHMOND BEACH REHAB,"Richmond Beach Rehab (Hx G , CF, CMP, prior E) 11 8 19.pdf",Enforcement Letter,11/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1346/enforcement letter/2019/Richmond Beach Rehab (Hx G , CF, CMP, prior E) 11 8 19.pdf",Tue Jun  9 15:42:20 2020
43471,RICHMOND BEACH REHAB,"Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1346/enforcement letter/2019/Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",Tue Jun  9 15:42:22 2020
43471,RICHMOND BEACH REHAB,"Richmond Beach Rehab (IJ R, SUB, CMP, CF) 1 24 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1346/enforcement letter/2018/Richmond Beach Rehab (IJ R, SUB, CMP, CF) 1 24 18.pdf",Tue Jun  9 15:42:23 2020
43471,RICHMOND BEACH REHAB,Richmond Beach Rehab (Hx E prior D) 12 11 17.pdf,Enforcement Letter,12/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1346/enforcement letter/2017/Richmond Beach Rehab (Hx E prior D) 12 11 17.pdf,Tue Jun  9 15:42:24 2020
43471,RICHMOND BEACH REHAB,Richmond Beach Rehab (Hx D prior F) 8 17.pdf,Enforcement Letter,08/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1346/enforcement letter/2017/Richmond Beach Rehab (Hx D prior F) 8 17.pdf,Tue Jun  9 15:42:25 2020
43449,SAINT ANNE NURSING AND REHABILITATION CENTER,"Saint Anne Nursing and Rehab (Lift SP, BIC) 3 18 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1323/enforcement letter/2019/Saint Anne Nursing and Rehab (Lift SP, BIC) 3 18 19.pdf",Tue Jun  9 15:42:39 2020
43449,SAINT ANNE NURSING AND REHABILITATION CENTER,Saint Anne (Amended Hx D prior LSC) 6 28 18.pdf,Enforcement Letter,08/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1323/enforcement letter/2018/Saint Anne (Amended Hx D prior LSC) 6 28 18.pdf,Tue Jun  9 15:42:41 2020
43449,SAINT ANNE NURSING AND REHABILITATION CENTER,"Saint Anne Nursing (GG, CMP, CF) 11 1 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1323/enforcement letter/2017/Saint Anne Nursing (GG, CMP, CF) 11 1 17.pdf",Tue Jun  9 15:42:42 2020
43449,SAINT ANNE NURSING AND REHABILITATION CENTER,Saint Anne Nursing and Rehab (Hx D prior G) 6 17.pdf,Enforcement Letter,06/2017,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1323/enforcement letter/2017/Saint Anne Nursing and Rehab (Hx D prior G) 6 17.pdf,Tue Jun  9 15:42:43 2020
43449,SAINT ANNE NURSING AND REHABILITATION CENTER,"Saint Anne Nursng (G, CMP, CF) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1323/enforcement letter/2017/Saint Anne Nursng (G, CMP, CF) 6 17.pdf",Tue Jun  9 15:42:44 2020
43294,SEA MAR COMMUNITY CARE CENTER,"Sea Mar (Failed Post E, Prior D, CF) 8 2 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1161/enforcement letter/2018/Sea Mar (Failed Post E, Prior D, CF) 8 2 18.pdf",Tue Jun  9 15:42:59 2020
43294,SEA MAR COMMUNITY CARE CENTER,"Sea Mar (GG, CMP, CF) 5 14 18.pdf",Enforcement Letter,05/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1161/enforcement letter/2018/Sea Mar (GG, CMP, CF) 5 14 18.pdf",Tue Jun  9 15:43:00 2020
43294,SEA MAR COMMUNITY CARE CENTER,"SeaMar Community Care Center (GG, CMP, CF) 7 17.pdf",Enforcement Letter,12/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1161/enforcement letter/2017/SeaMar Community Care Center (GG, CMP, CF) 7 17.pdf",Tue Jun  9 15:43:01 2020
43294,SEA MAR COMMUNITY CARE CENTER,"Sea Mar (GG, CMP, CF) 9 29 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1161/enforcement letter/2017/Sea Mar (GG, CMP, CF) 9 29 17.pdf",Tue Jun  9 15:43:02 2020
43294,SEA MAR COMMUNITY CARE CENTER,"SeaMar Community Care Center (Failed post E, CMP, CF) 7 17.pdf",Enforcement Letter,07/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1161/enforcement letter/2017/SeaMar Community Care Center (Failed post E, CMP, CF) 7 17.pdf",Tue Jun  9 15:43:03 2020
45975,Seattle Medical Post Acute Care,"Seattle Medical Post Acute (GG, CMP, CF) 2 10 20.pdf",Enforcement Letter,02/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1611/enforcement letter/2020/Seattle Medical Post Acute (GG, CMP, CF) 2 10 20.pdf",Tue Jun  9 15:43:14 2020
45975,Seattle Medical Post Acute Care,"Seattle Medical Posr Acute (Hx G prior H, CF, CMP) 3 27 19.pdf",Enforcement Letter,04/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1611/enforcement letter/2019/Seattle Medical Posr Acute (Hx G prior H, CF, CMP) 3 27 19.pdf",Tue Jun  9 15:43:16 2020
45975,Seattle Medical Post Acute Care,"Seattle Medical Post Acute (H, SUB, CMP, CF) 3 13 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1611/enforcement letter/2019/Seattle Medical Post Acute (H, SUB, CMP, CF) 3 13 19.pdf",Tue Jun  9 15:43:18 2020
45975,Seattle Medical Post Acute Care,"Seattle Medical Post Acute (GG, CMP, CF) 12 27 18.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1611/enforcement letter/2019/Seattle Medical Post Acute (GG, CMP, CF) 12 27 18.pdf",Tue Jun  9 15:43:20 2020
45975,Seattle Medical Post Acute Care,"Seattle Medical (IJ, R, CF, Lift SP) 5 24 18.pdf",Enforcement Letter,06/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1611/enforcement letter/2018/Seattle Medical (IJ, R, CF, Lift SP) 5 24 18.pdf",Tue Jun  9 15:43:21 2020
45975,Seattle Medical Post Acute Care,"Seattle Medical Post Acute Care (Hx G, prior F, CF, CMP) 3 2 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1611/enforcement letter/2018/Seattle Medical Post Acute Care (Hx G, prior F, CF, CMP) 3 2 18.pdf",Tue Jun  9 15:43:22 2020
45975,Seattle Medical Post Acute Care,"Seattle Medical Post Acute Care (G, CMP, CF) 1 8 18.pdf",Enforcement Letter,01/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1611/enforcement letter/2018/Seattle Medical Post Acute Care (G, CMP, CF) 1 8 18.pdf",Tue Jun  9 15:43:24 2020
43788,SHORELINE HEALTH AND REHABILITATION,"Shoreline Health and Rehab (G, Sub F, CMP, CF) 12 05 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1526/enforcement letter/2019/Shoreline Health and Rehab (G, Sub F, CMP, CF) 12 05 19.pdf",Tue Jun  9 15:43:37 2020
43788,SHORELINE HEALTH AND REHABILITATION,"Shoreline (GG, CMP, CF) 3 5 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1526/enforcement letter/2018/Shoreline (GG, CMP, CF) 3 5 18.pdf",Tue Jun  9 15:43:38 2020
43788,SHORELINE HEALTH AND REHABILITATION,"Shoreline (Lift SP, Still OOC) 11 21 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1526/enforcement letter/2017/Shoreline (Lift SP, Still OOC) 11 21 17.pdf",Tue Jun  9 15:43:39 2020
43788,SHORELINE HEALTH AND REHABILITATION,"Shoreline Health and Rehab (IJ, R, SUB, CMP, CF, SP) 10 12 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1526/enforcement letter/2017/Shoreline Health and Rehab (IJ, R, SUB, CMP, CF, SP) 10 12 17.pdf",Tue Jun  9 15:43:40 2020
43788,SHORELINE HEALTH AND REHABILITATION,"Shoreline Health and Rehab (GG, CMP, CF) 9 1 17.pdf",Enforcement Letter,09/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1526/enforcement letter/2017/Shoreline Health and Rehab (GG, CMP, CF) 9 1 17.pdf",Tue Jun  9 15:43:41 2020
43488,STAFFORD HEALTHCARE,"Stafford Healthcare Demoines (IJ, R SUB, CMP, CF) 11 9 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1364/enforcement letter/2017/Stafford Healthcare Demoines (IJ, R SUB, CMP, CF) 11 9 17.pdf",Tue Jun  9 15:43:58 2020
43488,STAFFORD HEALTHCARE,"Stafford Healthcare (E, CF) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1364/enforcement letter/2017/Stafford Healthcare (E, CF) 6 17.pdf",Tue Jun  9 15:43:59 2020
44861,Talbot Center for Rehabilitation and Healthcare,Talbot Center for Rehab (Hx D prior D) 12 18 19.pdf,Enforcement Letter,01/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2020/Talbot Center for Rehab (Hx D prior D) 12 18 19.pdf,Tue Jun  9 15:44:08 2020
44861,Talbot Center for Rehabilitation and Healthcare,Talbot Center for Rehab (3OOC F prior D prior D) 1 22 20.pdf,Enforcement Letter,01/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2020/Talbot Center for Rehab (3OOC F prior D prior D) 1 22 20.pdf,Tue Jun  9 15:44:11 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot Center for Rehab & Healthcare (F, Directed POC) 8 21 19.pdf",Enforcement Letter,09/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2019/Talbot Center for Rehab & Healthcare (F, Directed POC) 8 21 19.pdf",Tue Jun  9 15:44:12 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot Center (GG, CMP, CF) 4 29 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2019/Talbot Center (GG, CMP, CF) 4 29 19.pdf",Tue Jun  9 15:44:14 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot (GG, CMP, CF) 4 6 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2018/Talbot (GG, CMP, CF) 4 6 18.pdf",Tue Jun  9 15:44:15 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot (Hx E, Prior GG. CMP) 2 23 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2018/Talbot (Hx E, Prior GG. CMP) 2 23 18.pdf",Tue Jun  9 15:44:16 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot Center for Rehab (GG, CMP, CF) 1 26 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2018/Talbot Center for Rehab (GG, CMP, CF) 1 26 18.pdf",Tue Jun  9 15:44:17 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot Center for Rehab amended (GG, CMP, CF) 1 26 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2018/Talbot Center for Rehab amended (GG, CMP, CF) 1 26 18.pdf",Tue Jun  9 15:44:19 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot Center (Hx, D prior IJ, R, SUB, CMP, CF) 9 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2017/Talbot Center (Hx, D prior IJ, R, SUB, CMP, CF) 9 17.pdf",Tue Jun  9 15:44:20 2020
44861,Talbot Center for Rehabilitation and Healthcare,"Talbot Center (IJ, R, SUB, CMP, CF) 8 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1573/enforcement letter/2017/Talbot Center (IJ, R, SUB, CMP, CF) 8 17.pdf",Tue Jun  9 15:44:21 2020
44661,The Oaks at Forest Bay,The Oaks at Forest Bay (Lift SP Cond) 10 18 19.pdf,Enforcement Letter,10/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2019/The Oaks at Forest Bay (Lift SP Cond) 10 18 19.pdf,Tue Jun  9 15:44:35 2020
44661,The Oaks at Forest Bay,The Oaks at Forest Bay (Hx G prior D) 8 2 19.pdf,Enforcement Letter,08/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2019/The Oaks at Forest Bay (Hx G prior D) 8 2 19.pdf,Tue Jun  9 15:44:37 2020
44661,The Oaks at Forest Bay,"The Oaks at Forest Bay (Failed Post, CF, prior IJ) 5 8 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2019/The Oaks at Forest Bay (Failed Post, CF, prior IJ) 5 8 19.pdf",Tue Jun  9 15:44:40 2020
44661,The Oaks at Forest Bay,"The Oaks at Forest Bay (IJ, R, SUB, CMP, CF) 3 11 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2019/The Oaks at Forest Bay (IJ, R, SUB, CMP, CF) 3 11 19.pdf",Tue Jun  9 15:44:42 2020
44661,The Oaks at Forest Bay,"The Oaks at Forest Bay (Hx IJ, R, CMP, CF, prior D) 1 4 19.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2019/The Oaks at Forest Bay (Hx IJ, R, CMP, CF, prior D) 1 4 19.pdf",Tue Jun  9 15:44:45 2020
44661,The Oaks at Forest Bay,"The Oaks at Forest Bay (Hx GG, prior D) 9 11 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2018/The Oaks at Forest Bay (Hx GG, prior D) 9 11 18.pdf",Tue Jun  9 15:44:46 2020
44661,The Oaks at Forest Bay,"The Oaks at Forest Bay (Lift SP, Still OOC) 3 8 17.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2018/The Oaks at Forest Bay (Lift SP, Still OOC) 3 8 17.pdf",Tue Jun  9 15:44:49 2020
44661,The Oaks at Forest Bay,"The Oaks at Forest Bay (IJ R. SP, CF, CMP) 1 25 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1567/enforcement letter/2018/The Oaks at Forest Bay (IJ R. SP, CF, CMP) 1 25 18.pdf",Tue Jun  9 15:44:51 2020
