pdf_name,page,image_based,letter_dt,survey_dt,survey_type,vendor_num,fed_num,aem_num,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights,finding_code,finding_desc,wac_long,wac_short,subchp_num,subchp_name,section,section_desc,cmp_item,cmp_agg
"Avamere Rehab of Cascade Park (GG, CMP, CF) 5 29 19.pdf",2,FALSE,6/7/19,5/29/19,complaint investigation ,4115081,505389,WA0EY2,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-0080,388-97-0080,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES","Admission, Transfer and Discharge",Discharge planning.,1000,
"Avamere Rehab of Cascade Park (GG, CMP, CF) 5 29 19.pdf",3,FALSE,6/7/19,5/29/19,complaint investigation ,4115081,505389,WA0EY2,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Avamere Rehab of Cascade Park (GG, CMP, CF) 5 29 19.pdf",4,FALSE,6/7/19,5/29/19,complaint investigation ,4115081,505389,WA0EY2,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Avamere Transitional Care (2nd Failed Post, CF WAC, prior F ) 4 23 19.pdf",1,FALSE,5/3/19,4/23/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,
"Avamere Transitional Care (2nd Failed Post, CF WAC, prior F ) 4 23 19.pdf",2,FALSE,5/3/19,4/23/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,F,"widespread deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy   In a letter dated January 16, 2019 you were notified about the January 8, 2019 survey findings and informed that if your facility fails to achieve substantial compliance by correcting the deficiencies on the Health survey by March 9, 2019",,,,,,,,
"Avamere Transitional Care (2nd Failed Post, CF WAC, prior F ) 4 23 19.pdf",3,FALSE,5/3/19,4/23/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,TRUE,,,388-97-1080(8),388-97-1080,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Nursing Services,Nursing services.,1000,
"Avamere Transitional Care (2nd Failed Post, CF WAC, prior F ) 4 23 19.pdf",4,FALSE,5/3/19,4/23/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Avamere Transitional Care (2nd Failed Post, CF WAC, prior F ) 4 23 19.pdf",5,FALSE,5/3/19,4/23/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Avamere Transitional Care (Failed Post, CF WAC, prior F ) 1 8 19.pdf",1,FALSE,3/8/19,2/22/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,TRUE,FALSE,FALSE,FALSE,F,"widespread deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy   In a letter dated January 16, 2019 you were notified about the January 8, 2019 survey findings and informed that if your facility fails to achieve substantial compliance by correcting the deficiencies on the Health survey by March 9, 2019",,,,,,,,
"Avamere Transitional Care (Failed Post, CF WAC, prior F ) 1 8 19.pdf",2,FALSE,3/8/19,2/22/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,FALSE,,,388-97-1080(8),388-97-1080,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Nursing Services,Nursing services.,500,
"Avamere Transitional Care (Failed Post, CF WAC, prior F ) 1 8 19.pdf",3,FALSE,3/8/19,2/22/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Avamere Transitional Care (Failed Post, CF WAC, prior F ) 1 8 19.pdf",4,FALSE,3/8/19,2/22/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,500
"Avamere Transitional Care (Failed Post, CF WAC, prior F ) 1 8 19.pdf",5,FALSE,3/8/19,2/22/19,failed post revisit ,4115421,505529,WAXJQEX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Avamere Transitional Care (HX F, prior F ) 4 13 18.pdf",1,FALSE,4/27/18,4/13/18,unannounced full standard health survey and complaint investigation ,4115421,505529,WAR6HV,,FALSE,TRUE,FALSE,FALSE,FALSE,F,widespread deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Avamere Transitional Care (HX F, prior F ) 4 13 18.pdf",2,FALSE,4/27/18,4/13/18,unannounced full standard health survey and complaint investigation ,4115421,505529,WAR6HV,,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,
"Avamere Transitional Care (HX F, prior F ) 4 13 18.pdf",3,FALSE,4/27/18,4/13/18,unannounced full standard health survey and complaint investigation ,4115421,505529,WAR6HV,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Avamere Transitional Care (HX F, prior F ) 4 13 18.pdf",4,FALSE,4/27/18,4/13/18,unannounced full standard health survey and complaint investigation ,4115421,505529,WAR6HV,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Bainbridge Island (H, SUB, CMP, CF) 5 4 18.pdf",1,FALSE,5/17/18,5/4/18,unannounced full standard health survey ,4115101,505325,WACPQ3,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,H,a pattern of deficiencies that constitutes actual harm that is not immediate jeopardy,,,,,,,,
"Bainbridge Island (H, SUB, CMP, CF) 5 4 18.pdf",2,FALSE,5/17/18,5/4/18,unannounced full standard health survey ,4115101,505325,WACPQ3,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
"Bainbridge Island (H, SUB, CMP, CF) 5 4 18.pdf",3,FALSE,5/17/18,5/4/18,unannounced full standard health survey ,4115101,505325,WACPQ3,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Bainbridge Island (H, SUB, CMP, CF) 5 4 18.pdf",3,FALSE,5/17/18,5/4/18,unannounced full standard health survey ,4115101,505325,WACPQ3,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,2000,
"Bainbridge Island (H, SUB, CMP, CF) 5 4 18.pdf",4,FALSE,5/17/18,5/4/18,unannounced full standard health survey ,4115101,505325,WACPQ3,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,3000
"Bainbridge Island (H, SUB, CMP, CF) 5 4 18.pdf",5,FALSE,5/17/18,5/4/18,unannounced full standard health survey ,4115101,505325,WACPQ3,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Bainbridge Island (Hx E prior D) 9 6 17.pdf,1,FALSE,9/27/17,9/13/17,complaint investigation ,4115101,505325,WAHXO6,,FALSE,TRUE,FALSE,FALSE,FALSE,D,"isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy, as evidenced by the CMS Form 2567L",,,,,,,,
Bainbridge Island (Hx E prior D) 9 6 17.pdf,2,FALSE,9/27/17,9/13/17,complaint investigation ,4115101,505325,WAHXO6,,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,
Bainbridge Island (Hx E prior D) 9 6 17.pdf,3,FALSE,9/27/17,9/13/17,complaint investigation ,4115101,505325,WAHXO6,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
Bainbridge Island (Hx E prior D) 9 6 17.pdf,4,FALSE,9/27/17,9/13/17,complaint investigation ,4115101,505325,WAHXO6,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",1,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,L,Widespread deficiencies constituting immediate jeopardy to resident health and safety,,,,,,,,
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",2,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,TRUE,TRUE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",3,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-0860(1)(a),388-97-0860,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Life,Resident dignity and accommodation of needs.,500,
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",3,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(3),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",3,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1100(3),388-97-1100,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Nursing Services,Dietary services.,3000,
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",4,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",5,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,4500
"Ballard Care (Hx L, prior D, CMP, CF) 11 03 17.pdf",6,FALSE,11/17/17,11/3/17,full standard health ,4115031,505042,WAOK05,IMPOSITION OF CIVIL FINES CONTINUED STOP PLACEMENT,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Ballard Center (3 OOC Hx E prior D prior D) 8 21 18.pdf,1,FALSE,9/4/18,8/21/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,TRUE,FALSE,FALSE,FALSE,E,a pattern of deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Ballard Center (3 OOC Hx E prior D prior D) 8 21 18.pdf,2,FALSE,9/4/18,8/21/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,TRUE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Ballard Center (3 OOC Hx E prior D prior D) 8 21 18.pdf,3,FALSE,9/4/18,8/21/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
Ballard Center (3 OOC Hx E prior D prior D) 8 21 18.pdf,4,FALSE,9/4/18,8/21/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Center (3OOC D, prior D, prior D) 8 8 19.pdf",1,FALSE,8/20/19,8/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Ballard Center (3OOC D, prior D, prior D) 8 8 19.pdf",2,FALSE,8/20/19,8/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,FALSE,TRUE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Ballard Center (3OOC D, prior D, prior D) 8 8 19.pdf",3,FALSE,8/20/19,8/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
"Ballard Center (3OOC D, prior D, prior D) 8 8 19.pdf",4,FALSE,8/20/19,8/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Center (4 OOC Hx D, prior E prior D prior D) 9 14 18.pdf",1,FALSE,9/25/18,9/14/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Ballard Center (4 OOC Hx D, prior E prior D prior D) 9 14 18.pdf",2,FALSE,9/25/18,9/14/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,TRUE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Ballard Center (4 OOC Hx D, prior E prior D prior D) 9 14 18.pdf",3,FALSE,9/25/18,9/14/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
"Ballard Center (4 OOC Hx D, prior E prior D prior D) 9 14 18.pdf",4,FALSE,9/25/18,9/14/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Center (4 OOC Hx D, prior E prior D prior D) 9 14 18.pdf",5,FALSE,9/25/18,9/14/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Center (GG, CMP, CF) 9 11 17.pdf",1,FALSE,9/21/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Ballard Center (GG, CMP, CF) 9 11 17.pdf",2,FALSE,9/21/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-0080(7)(c),388-97-0080,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES","Admission, Transfer and Discharge",Discharge planning.,1000,
"Ballard Center (GG, CMP, CF) 9 11 17.pdf",3,FALSE,9/21/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Ballard Center (GG, CMP, CF) 9 11 17.pdf",4,FALSE,9/21/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Ballard Center (Hx D prior D) 7 31 18.pdf,1,FALSE,8/14/18,7/31/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Ballard Center (Hx D prior D) 7 31 18.pdf,2,FALSE,8/14/18,7/31/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,
Ballard Center (Hx D prior D) 7 31 18.pdf,3,FALSE,8/14/18,7/31/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Ballard Center (Hx D prior D) 7 31 18.pdf,4,FALSE,8/14/18,7/31/18,unannounced complaint investigation ,4115031,505042,WABR0D,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Ballard Center (Hx D prior D) 7 8 19.pdf,1,FALSE,7/18/19,7/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Ballard Center (Hx D prior D) 7 8 19.pdf,2,FALSE,7/18/19,7/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,
Ballard Center (Hx D prior D) 7 8 19.pdf,3,FALSE,7/18/19,7/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Ballard Center (Hx D prior D) 7 8 19.pdf,4,FALSE,7/18/19,7/8/19,unannounced complaint investigation ,4115031,505042,WAKHYV,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Ballard Center (Hx D prior G) 4 17.pdf,1,FALSE,4/27/17,4/13/17,complaint investigation ,4115031,505042,WA0ILU,IMPOSITION OF CIVIL FINES,FALSE,TRUE,FALSE,FALSE,FALSE,G,"isolated deficiencies that constitute actual harm that is not immediate jeopardy, as evidenced by the attached CMS Form 2567L",,,,,,,,
Ballard Center (Hx D prior G) 4 17.pdf,2,FALSE,4/27/17,4/13/17,complaint investigation ,4115031,505042,WA0ILU,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-0960(1),388-97-0960,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Life,Social services.,1000,
Ballard Center (Hx D prior G) 4 17.pdf,3,FALSE,4/27/17,4/13/17,complaint investigation ,4115031,505042,WA0ILU,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Ballard Center (Hx D prior G) 4 17.pdf,4,FALSE,4/27/17,4/13/17,complaint investigation ,4115031,505042,WA0ILU,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Ballard Center (Lift SP, BIC) 12 20 17.pdf",1,FALSE,12/26/17,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Center (Lift SP, Still OOC) 12 28 18.pdf",1,FALSE,1/2/19,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Center (Lift SP, Still OOC) 12 28 18.pdf",2,FALSE,1/2/19,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Ballard Center Amended (GG, CMP, CF) 9 11 17.pdf",1,FALSE,9/24/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Ballard Center Amended (GG, CMP, CF) 9 11 17.pdf",2,FALSE,9/24/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-0080(7)(c),388-97-0080,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES","Admission, Transfer and Discharge",Discharge planning.,1000,
"Ballard Center Amended (GG, CMP, CF) 9 11 17.pdf",3,FALSE,9/24/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Ballard Center Amended (GG, CMP, CF) 9 11 17.pdf",4,FALSE,9/24/17,9/11/17,complaint investigation ,4115031,505042,WAO9X7,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Bayview Manor (G, CMP, CF) 8 27 18.pdf",1,FALSE,9/6/18,8/22/18,full standard health survey and complaint investigation ,4146106,505439,WA1YWE,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Bayview Manor (G, CMP, CF) 8 27 18.pdf",2,FALSE,9/6/18,8/22/18,full standard health survey and complaint investigation ,4146106,505439,WA1YWE,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
"Bayview Manor (G, CMP, CF) 8 27 18.pdf",3,FALSE,9/6/18,8/22/18,full standard health survey and complaint investigation ,4146106,505439,WA1YWE,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(b),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Bayview Manor (G, CMP, CF) 8 27 18.pdf",4,FALSE,9/6/18,8/22/18,full standard health survey and complaint investigation ,4146106,505439,WA1YWE,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Bayview Manor (G, CMP, CF) 8 27 18.pdf",5,FALSE,9/6/18,8/22/18,full standard health survey and complaint investigation ,4146106,505439,WA1YWE,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Bayview Manor (Hx D prior E) 1 16 18.pdf,1,FALSE,1/30/18,1/16/18,complaint investigation ,4146106,505439,WA4LDZ,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Bayview Manor (Hx D prior E) 1 16 18.pdf,2,FALSE,1/30/18,1/16/18,complaint investigation ,4146106,505439,WA4LDZ,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
Bayview Manor (Hx D prior E) 1 16 18.pdf,3,FALSE,1/30/18,1/16/18,complaint investigation ,4146106,505439,WA4LDZ,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Bayview Manor (Hx D prior E) 1 16 18.pdf,4,FALSE,1/30/18,1/16/18,complaint investigation ,4146106,505439,WA4LDZ,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Bayview Manor (Hx D prior G, CMP, CF) 7 17.pdf",1,FALSE,8/7/17,7/27/17,complaint investigation ,4146106,505439,WAUX68,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Bayview Manor (Hx D prior G, CMP, CF) 7 17.pdf",2,FALSE,8/7/17,7/27/17,complaint investigation ,4146106,505439,WAUX68,,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,
"Bayview Manor (Hx D prior G, CMP, CF) 7 17.pdf",3,FALSE,8/7/17,7/27/17,complaint investigation ,4146106,505439,WAUX68,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
"Bayview Manor (Hx D prior G, CMP, CF) 7 17.pdf",4,FALSE,8/7/17,7/27/17,complaint investigation ,4146106,505439,WAUX68,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Bayview Manor (IJ, R, CMP, CF) 8 17.pdf",1,FALSE,8/1/17,7/26/17,unannounced quality indicator survey (qis) and abbreviated survey ,4146106,505439,WAUX68,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,L,Widespread deficiencies constituting immediate jeopardy to resident health and safety,,,,,,,,
"Bayview Manor (IJ, R, CMP, CF) 8 17.pdf",2,FALSE,8/1/17,7/26/17,unannounced quality indicator survey (qis) and abbreviated survey ,4146106,505439,WAUX68,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
"Bayview Manor (IJ, R, CMP, CF) 8 17.pdf",3,FALSE,8/1/17,7/26/17,unannounced quality indicator survey (qis) and abbreviated survey ,4146106,505439,WAUX68,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1100(3),388-97-1100,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Nursing Services,Dietary services.,3000,
"Bayview Manor (IJ, R, CMP, CF) 8 17.pdf",4,FALSE,8/1/17,7/26/17,unannounced quality indicator survey (qis) and abbreviated survey ,4146106,505439,WAUX68,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,3000
"Bayview Manor (IJ, R, CMP, CF) 8 17.pdf",5,FALSE,8/1/17,7/26/17,unannounced quality indicator survey (qis) and abbreviated survey ,4146106,505439,WAUX68,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Bayview Manor (MDS E, CMP) 5 17.pdf",1,FALSE,5/11/17,5/2/17,mds 3.0 focus survey ,4114661,505294,WAPJYV,,FALSE,FALSE,TRUE,FALSE,FALSE,E,a pattern of deficiencies that constitute no actual harm that is not immediate jeopardy,,,,,,,,
"Bayview Manor (MDS E, CMP) 5 17.pdf",2,FALSE,5/11/17,5/2/17,mds 3.0 focus survey ,4114661,505294,WAPJYV,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
"Bayview Manor (MDS E, CMP) 5 17.pdf",3,FALSE,5/11/17,5/2/17,mds 3.0 focus survey ,4114661,505294,WAPJYV,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Bayview Manor (MDS E, CMP) 5 17.pdf",4,FALSE,5/11/17,5/2/17,mds 3.0 focus survey ,4114661,505294,WAPJYV,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Bayview Manor amended (IJ, R, CMP, CF) 1 18.pdf",1,FALSE,2/12/18,7/26/17,unannounced quality indicator survey (qis) and abbreviated survey ,4146106,505439,WAUX68,,FALSE,FALSE,FALSE,FALSE,FALSE,F,Widespread deficiencies that constitute no actual harm with a potential for more than minimal harm that is not an immediate jeopardy,,,,,,,,
"Bayview Manor amended (IJ, R, CMP, CF) 1 18.pdf",2,FALSE,2/12/18,7/26/17,unannounced quality indicator survey (qis) and abbreviated survey ,4146106,505439,WAUX68,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
