pdf_name,manual_cms_number,facility_name,letter_dt,survey_dt,survey_type,wac_short,wac_long,section,cmp_item,cmp_agg,finding_code,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights
"Covenant Shores (K, SUB, CMP, CF ) 4 17.doc.pdf",505504,COVENANT SHORES HEALTH CENTER,2017-04-19,2017-04-05,unannounced quality indicator survey ,,,,,6000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Covenant Shores (K, SUB, CMP, CF ) 4 17.doc.pdf",505504,COVENANT SHORES HEALTH CENTER,2017-04-19,2017-04-05,unannounced quality indicator survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Crescent Health Care (3 OOC, D, G, prior D, CMP) 9 22 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-10-03,2017-09-22,complaint investigation ,,,,,,D,,False,True,False,False,False
"Crescent Health Care (3 OOC, D, G, prior D, CMP) 9 22 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-10-03,2017-09-22,complaint investigation ,,,,,,,,False,False,True,False,False
"Crescent Health Care (3 OOC, D, G, prior D, CMP) 9 22 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-10-03,2017-09-22,complaint investigation ,,,,,,,,False,False,False,True,True
"Crescent Health Care (3 OOC, D, G, prior D, CMP) 9 22 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-10-03,2017-09-22,complaint investigation ,,,,,,,,False,False,False,False,False
"Crescent Health Care (G, prior D, CMP, CF) 9 15 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-09-29,2017-09-15,full standard health survey and complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Crescent Health Care (G, prior D, CMP, CF) 9 15 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-09-29,2017-09-15,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Crescent Health Care (G, prior D, CMP, CF) 9 15 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-09-29,2017-09-15,full standard health survey and complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Crescent Health Care (G, prior D, CMP, CF) 9 15 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-09-29,2017-09-15,full standard health survey and complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crescent Health Care (G, prior D, CMP, CF) 9 15 17.pdf",505085,"CRESCENT HEALTH CARE, INC",2017-09-29,2017-09-15,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crescent Health Care (GG, CMP, CF) 2 28 18.pdf",505085,"CRESCENT HEALTH CARE, INC",2018-03-06,2018-02-28,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Crescent Health Care (GG, CMP, CF) 2 28 18.pdf",505085,"CRESCENT HEALTH CARE, INC",2018-03-06,2018-02-28,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Crescent Health Care (GG, CMP, CF) 2 28 18.pdf",505085,"CRESCENT HEALTH CARE, INC",2018-03-06,2018-02-28,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crescent Health Care (GG, CMP, CF) 2 28 18.pdf",505085,"CRESCENT HEALTH CARE, INC",2018-03-06,2018-02-28,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (3OOC, G, prior D prior F, CMP, CF) 6 21 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-08,2019-06-21,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Crestwood (3OOC, G, prior D prior F, CMP, CF) 6 21 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-08,2019-06-21,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Crestwood (3OOC, G, prior D prior F, CMP, CF) 6 21 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-08,2019-06-21,unannounced complaint investigation ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Crestwood (3OOC, G, prior D prior F, CMP, CF) 6 21 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-08,2019-06-21,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (3OOC, G, prior D prior F, CMP, CF) 6 21 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-08,2019-06-21,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Crestwood (4OOC E prior D prior D prior E) 10 09 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-23,2019-10-09,complaint investigation ,,,,,,E,,False,True,False,False,False
Crestwood (4OOC E prior D prior D prior E) 10 09 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-23,2019-10-09,complaint investigation ,,,,,,E,,False,False,True,False,False
Crestwood (4OOC E prior D prior D prior E) 10 09 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-23,2019-10-09,complaint investigation ,,,,,,,,False,False,False,True,True
Crestwood (4OOC E prior D prior D prior E) 10 09 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-23,2019-10-09,complaint investigation ,,,,,,,,False,False,False,False,False
"Crestwood (4OOC, DCH, prior G, prior D prior F, CMP, CF) 7 9 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-17,2019-07-09,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Crestwood (4OOC, DCH, prior G, prior D prior F, CMP, CF) 7 9 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-17,2019-07-09,unannounced complaint investigation ,,,,,,D,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Crestwood (4OOC, DCH, prior G, prior D prior F, CMP, CF) 7 9 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-17,2019-07-09,unannounced complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,8849.46,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Crestwood (4OOC, DCH, prior G, prior D prior F, CMP, CF) 7 9 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-17,2019-07-09,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (4OOC, DCH, prior G, prior D prior F, CMP, CF) 7 9 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-07-17,2019-07-09,unannounced complaint investigation ,,,,,8849.46,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Crestwood (5OOC DCH E prior E prior D prior D prior E) 11 14 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-14,complaint investigation ,,,,,,E,,False,True,False,False,False
Crestwood (5OOC DCH E prior E prior D prior D prior E) 11 14 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-14,complaint investigation ,,,,,,D,,False,False,False,False,False
Crestwood (5OOC DCH E prior E prior D prior D prior E) 11 14 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-14,complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,8858.0,,,,False,False,True,True,False
Crestwood (5OOC DCH E prior E prior D prior D prior E) 11 14 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-14,complaint investigation ,,,,,,,,False,False,False,False,True
Crestwood (5OOC DCH E prior E prior D prior D prior E) 11 14 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-14,complaint investigation ,,,,,8858.0,,,False,False,False,False,False
Crestwood (5OOC DCH E prior E prior D prior D prior E) 11 14 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-14,complaint investigation ,,,,,,,,False,False,False,False,False
"Crestwood (6OOC G, prior DCH E prior E prior D prior D prior E) 11 18 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-18,complaint investigation ,,,,,,G,,False,True,False,False,False
"Crestwood (6OOC G, prior DCH E prior E prior D prior D prior E) 11 18 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-18,complaint investigation ,,,,,,E,,False,False,False,False,False
"Crestwood (6OOC G, prior DCH E prior E prior D prior D prior E) 11 18 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-18,complaint investigation ,,,,,,,,False,False,True,True,False
"Crestwood (6OOC G, prior DCH E prior E prior D prior D prior E) 11 18 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-18,complaint investigation ,388-97-1060,388-97-1060(3)(b),Quality of Care,1500.0,,,,False,False,False,False,True
"Crestwood (6OOC G, prior DCH E prior E prior D prior D prior E) 11 18 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-18,complaint investigation ,,,,,1500.0,,,False,False,False,False,False
"Crestwood (6OOC G, prior DCH E prior E prior D prior D prior E) 11 18 19.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-11-26,2019-11-18,complaint investigation ,,,,,,,,False,False,False,False,False
"Crestwood (GG, CMP, CF) 10 6 2017.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-10-20,2017-10-06,complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Crestwood (GG, CMP, CF) 10 6 2017.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-10-20,2017-10-06,complaint investigation ,388-97-1060,388-97-1060(3)(b),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Crestwood (GG, CMP, CF) 10 6 2017.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-10-20,2017-10-06,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (GG, CMP, CF) 10 6 2017.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-10-20,2017-10-06,complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (H, CMP, CF) 9 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-09-01,2017-08-20,complaint investigation ,,,,,,H,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Crestwood (H, CMP, CF) 9 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-09-01,2017-08-20,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
"Crestwood (H, CMP, CF) 9 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-09-01,2017-08-20,complaint investigation ,388-97-1060,388-97-1060(2)(c),Quality of Care,2000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Crestwood (H, CMP, CF) 9 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-09-01,2017-08-20,complaint investigation ,,,,,2000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (H, CMP, CF) 9 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-09-01,2017-08-20,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Crestwood (Hx D prior D prior E) 9 19 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-02,2019-09-19,complaint investigation ,,,,,,D,,False,True,False,False,False
Crestwood (Hx D prior D prior E) 9 19 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-02,2019-09-19,complaint investigation ,,,,,,E,,False,False,True,False,False
Crestwood (Hx D prior D prior E) 9 19 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-02,2019-09-19,complaint investigation ,,,,,,,,False,False,False,True,True
Crestwood (Hx D prior D prior E) 9 19 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-02,2019-09-19,complaint investigation ,,,,,,,,False,False,False,False,False
Crestwood (Hx D prior E) 9 17 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-01,2019-09-17,complaint investigation ,,,,,,D,,False,True,False,False,False
Crestwood (Hx D prior E) 9 17 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-01,2019-09-17,complaint investigation ,,,,,,,,False,False,True,True,False
Crestwood (Hx D prior E) 9 17 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-01,2019-09-17,complaint investigation ,,,,,,,,False,False,False,False,True
Crestwood (Hx D prior E) 9 17 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-10-01,2019-09-17,complaint investigation ,,,,,,,,False,False,False,False,False
Crestwood (Hx D prior F) 4 16 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-04-29,2019-04-16,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
Crestwood (Hx D prior F) 4 16 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-04-29,2019-04-16,unannounced complaint investigation ,,,,,,,,False,False,True,True,False
Crestwood (Hx D prior F) 4 16 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-04-29,2019-04-16,unannounced complaint investigation ,,,,,,,,False,False,False,False,True
Crestwood (Hx D prior F) 4 16 19.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2019-04-29,2019-04-16,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Crestwood (Hx E, prior G prior D) 11 16 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-12-03,2018-11-16,unannounced complaint investigation ,,,,,,E,,False,True,False,False,False
"Crestwood (Hx E, prior G prior D) 11 16 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-12-03,2018-11-16,unannounced complaint investigation ,,,,,,,,False,False,True,False,False
"Crestwood (Hx E, prior G prior D) 11 16 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-12-03,2018-11-16,unannounced complaint investigation ,,,,,,,,False,False,False,True,True
"Crestwood (Hx E, prior G prior D) 11 16 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-12-03,2018-11-16,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-04-05,2018-03-23,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,True,False,False,False
"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-04-05,2018-03-23,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-04-05,2018-03-23,unannounced complaint investigation ,388-97-0640,388-97-0640(1),Resident Rights,3000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-04-05,2018-03-23,unannounced complaint investigation ,388-97-1060,388-97-1060(1),Quality of Care,3000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-04-05,2018-03-23,unannounced complaint investigation ,388-97-1620,388-97-1620(1),Administration,2000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-04-05,2018-03-23,unannounced complaint investigation ,,,,,8000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (Hx GG prior D, CMP, CF) 3 23 18.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2018-04-05,2018-03-23,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (Wac Only, CF, DCH) 8 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-08-15,2017-07-28,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,False,False
"Crestwood (Wac Only, CF, DCH) 8 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-08-15,2017-07-28,complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,4415.58,,,IMPOSITION OF CIVIL FINES,False,False,False,True,False
"Crestwood (Wac Only, CF, DCH) 8 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-08-15,2017-07-28,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Crestwood (Wac Only, CF, DCH) 8 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-08-15,2017-07-28,complaint investigation ,,,,,4415.58,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood (Wac Only, CF, DCH) 8 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-08-15,2017-07-28,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Crestwood Health and Rehab  (DCH, Wac, CF) 10 6 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-10-20,2017-10-06,full standard health survey ,,,,,,,,False,False,False,False,False
"Crestwood Health and Rehab  (DCH, Wac, CF) 10 6 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-10-20,2017-10-06,full standard health survey ,388-97-1090,388-97-1090(1),Nursing Services,52720.56,,,,False,False,False,True,True
"Crestwood Health and Rehab  (DCH, Wac, CF) 10 6 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-10-20,2017-10-06,full standard health survey ,,,,,52720.56,,,False,False,False,False,False
"Crestwood Health and Rehab (3OOC D, prior F prior D) 2 12 20.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-26,2020-02-12,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
"Crestwood Health and Rehab (3OOC D, prior F prior D) 2 12 20.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-26,2020-02-12,unannounced complaint investigation ,,,,,,,,False,False,True,False,False
"Crestwood Health and Rehab (3OOC D, prior F prior D) 2 12 20.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-26,2020-02-12,unannounced complaint investigation ,,,,,,,,False,False,False,True,True
"Crestwood Health and Rehab (3OOC D, prior F prior D) 2 12 20.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-26,2020-02-12,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
Crestwood Health and Rehab (Hx F prior D) 2 7 20.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-24,2020-02-07,full standard health survey and unannounced complaint investigation ,,,,,,F,,False,True,False,False,False
Crestwood Health and Rehab (Hx F prior D) 2 7 20.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-24,2020-02-07,full standard health survey and unannounced complaint investigation ,,,,,,,,False,False,True,True,False
Crestwood Health and Rehab (Hx F prior D) 2 7 20.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-24,2020-02-07,full standard health survey and unannounced complaint investigation ,,,,,,,,False,False,False,False,True
Crestwood Health and Rehab (Hx F prior D) 2 7 20.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2020-02-24,2020-02-07,full standard health survey and unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Crestwood Health and Rehab Amended (DCH, Wac, CF) 10 6 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-11-20,2017-10-06,full standard health survey ,,,,,,,,False,False,False,False,False
"Crestwood Health and Rehab Amended (DCH, Wac, CF) 10 6 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-11-20,2017-10-06,full standard health survey ,388-97-1090,388-97-1090(1),Nursing Services,35904.06,,,,False,False,False,True,True
"Crestwood Health and Rehab Amended (DCH, Wac, CF) 10 6 17.pdf",505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-11-20,2017-10-06,full standard health survey ,,,,,35904.06,,,False,False,False,False,False
Crestwood HRD quarterly fining 5 17.pdf,505185,CRESTWOOD HEALTH AND REHABILITATION CENTER,2017-05-23,2017-03-15,full standard health survey  and complaint investigation ,388-97-1090,388-97-1090(1),Nursing Services,29830.14,,,,False,False,False,True,False
