facility_name,facility_id,eventid,inspection_dt,tag,tag_group_num,tag_group_name,tag_old_new,severity_code,severity_desc,complaint,standard
LIFE CARE CENTER OF RICHLAND,505070,01MR11,2017-08-30,441,483.80,Infection Control,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,QRNP11,2017-11-22,309,483.25,Quality of Care,Old,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,1LLI11,2018-05-10,759,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,7TYD11,2018-06-14,580,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,7TYD11,2018-06-14,678,483.24,Quality of Life,New,J,Immediate jeopardy to resident health or safety - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,V08Z11,2018-07-11,550,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,V08Z11,2018-07-11,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,V08Z11,2018-07-11,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,B65V11,2018-09-18,623,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,B65V11,2018-09-18,645,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,B65V11,2018-09-18,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,B65V11,2018-09-18,689,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,B65V11,2018-09-18,730,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,B65V11,2018-09-18,757,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,WBKE11,2018-10-03,760,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,0C8911,2019-03-01,661,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,0C8911,2019-03-01,684,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,LHED11,2019-03-29,585,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,LHED11,2019-03-29,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,VINX11,2019-08-01,600,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,VINX11,2019-08-01,607,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,623,483.15,"Admission, Transfer and Discharge",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,625,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,656,483.21,Comprehensive Resident Centered Care Plans,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,661,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,677,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,689,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,698,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,732,483.35,Nursing Services,New,C,No actual harm with potential for minimal harm - Widespread,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,745,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,758,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,761,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,DFVU11,2019-08-29,921,483.90,Physical Environment,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
LIFE CARE CENTER OF RICHLAND,505070,ZS8Q11,2019-12-13,580,483.10,Resident Rights,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
LIFE CARE CENTER OF RICHLAND,505070,ZS8Q11,2019-12-13,684,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK MANOR REHABILITATION CTR,505074,OEG511,2017-03-22,157,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,OEG511,2017-03-22,323,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,WLQN11,2017-05-26,157,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK MANOR REHABILITATION CTR,505074,WLQN11,2017-05-26,323,483.25,Quality of Care,Old,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK MANOR REHABILITATION CTR,505074,02CD11,2018-02-01,583,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,02CD11,2018-02-01,679,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,364V11,2018-08-27,580,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK MANOR REHABILITATION CTR,505074,364V11,2018-08-27,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
PARK MANOR REHABILITATION CTR,505074,683N11,2019-04-03,550,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,683N11,2019-04-03,578,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,683N11,2019-04-03,645,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,683N11,2019-04-03,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,683N11,2019-04-03,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,683N11,2019-04-03,758,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
PARK MANOR REHABILITATION CTR,505074,683N11,2019-04-03,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,M23M11,2017-10-11,312,483.24,Quality of Life,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
REGENCY AT THE PARK,505075,M23M11,2017-10-11,323,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,M23M11,2017-10-11,329,483.45,Pharmacy Services,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
REGENCY AT THE PARK,505075,O50T11,2017-12-11,697,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,VL3R11,2018-08-23,557,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,3JP511,2018-11-14,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,550,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,625,483.15,"Admission, Transfer and Discharge",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,676,483.24,Quality of Life,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,695,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,698,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,732,483.35,Nursing Services,New,C,No actual harm with potential for minimal harm - Widespread,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,742,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,758,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,801,483.60,Food Services Areas,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,812,483.60,Food Services Areas,New,F,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Widespread,0.0,1.0
REGENCY AT THE PARK,505075,C33S11,2018-12-06,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
REGENCY AT THE PARK,505075,BK1D11,2019-01-11,600,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,BK1D11,2019-01-11,607,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
REGENCY AT THE PARK,505075,XDYT11,2019-02-21,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,XDYT11,2019-02-21,689,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,TWUF11,2019-07-24,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,0FJO11,2019-09-06,607,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,0FJO11,2019-09-06,730,483.35,Nursing Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,PG5411,2019-10-14,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
REGENCY AT THE PARK,505075,ON3811,2019-11-07,550,483.10,Resident Rights,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
REGENCY AT THE PARK,505075,ON3811,2019-11-07,559,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,ON3811,2019-11-07,684,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
REGENCY AT THE PARK,505075,ON3811,2019-11-07,689,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
